Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
217480,KR7217480003,에스디생명공학,KOSDAQ,관리종목(소속부없음),499,0,0,0.0,0,0,0,0,0,54756837359,109733141,KSQ
050860,KR7050860006,아세아텍,KOSDAQ,우량기업부,2430,2,-5,-0.21,2435,2450,2425,11057,26902040,54675000000,22500000,KSQ
140520,KR7140520008,대창스틸,KOSDAQ,우량기업부,2590,1,10,0.39,2560,2600,2560,2865,7406715,54672939370,21109243,KSQ
298060,KR7298060005,에스씨엠생명과학,KOSDAQ,기술성장기업부,2665,2,-10,-0.37,2645,2695,2590,38693,102899680,54545215920,20467248,KSQ
148780,KR7148780000,비플라이소프트,KOSDAQ,기술성장기업부,1733,1,103,6.32,1632,1900,1587,4782712,8405109983,54495441425,31445725,KSQ
057540,KR7057540007,옴니시스템,KOSDAQ,중견기업부,884,1,7,0.8,877,890,874,82788,73030026,54321229820,61449355,KSQ
181340,KR7181340001,이즈미디어,KOSDAQ,관리종목(소속부없음),2705,0,0,0.0,0,0,0,0,0,54259503030,20058966,KSQ
199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,11310,1,90,0.8,11120,11350,11120,7273,81757470,54252565770,4796867,KSQ
045060,KR7045060001,오공,KOSDAQ,우량기업부,3200,1,15,0.47,3185,3200,3170,5736,18307650,54214316800,16941974,KSQ
083550,KR7083550004,케이엠,KOSDAQ,우량기업부,4590,2,-50,-1.08,4575,4645,4575,4265,19652685,54036642510,11772689,KSQ
036170,KR7036170009,클라우드에어,KOSDAQ,중견기업부,880,3,0,0.0,899,899,878,95229,83959034,54001750880,61365626,KSQ
033560,KR7033560004,블루콤,KOSDAQ,중견기업부,3155,2,-5,-0.16,3200,3200,3130,9347,29420715,53950500000,17100000,KSQ
065440,KR7065440000,이루온,KOSDAQ,벤처기업부,1977,3,0,0.0,1980,1987,1966,143206,283287560,53922714540,27275020,KSQ
362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,3265,1,45,1.4,3245,3305,3220,201011,654696055,53846268990,16491966,KSQ
276730,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,919,1,10,1.1,919,919,910,133495,122198307,53609029629,58334091,KSQ
198080,KR7198080004,엔피디,KOSDAQ,중견기업부,2485,2,-40,-1.58,2710,2875,2485,2874728,7700552320,53514934725,21535185,KSQ
187660,KR7187660006,에이디엠코리아,KOSDAQ,중견기업부,2450,3,0,0.0,2450,2560,2415,199382,495137835,53498812500,21836250,KSQ
419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,2320,1,95,4.27,2260,2400,2245,963541,2243480150,53342625520,22992511,KSQ
038620,KR7038620001,위즈코프,KOSDAQ,벤처기업부,800,3,0,0.0,804,804,796,68256,54488923,53237172000,66546465,KSQ
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1604,1,4,0.25,1591,1621,1585,252828,405540557,53143830656,33132064,KSQ
123840,KR7123840001,한일진공,KOSDAQ,중견기업부,521,2,-3,-0.57,530,530,515,406032,212154658,53067364666,101856746,KSQ
089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,3085,1,25,0.82,3060,3100,3040,51377,158028550,52907750000,17150000,KSQ
311390,KR7311390009,네오크레마,KOSDAQ,벤처기업부,6560,1,160,2.5,6300,6590,6270,26528,170683480,52851263200,8056595,KSQ
054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,4065,1,30,0.74,4035,4070,4030,21442,86928765,52845000000,13000000,KSQ
024120,KR7024120008,KB오토시스,KOSDAQ,중견기업부,4595,2,-10,-0.22,4700,4740,4555,96019,445294275,52842500000,11500000,KSQ
021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,347,3,0,0.0,347,354,345,476018,166074680,52807989576,152184408,KSQ
035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,708,2,-2,-0.28,718,718,690,92561,65216024,52703289900,74439675,KSQ
286750,KR7286750005,나노브릭,KOSDAQ,기술성장기업부,2545,2,-25,-0.97,2570,2625,2515,83099,213690395,52667652655,20694559,KSQ
053590,KR7053590006,한국테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),334,0,0,0.0,0,0,0,0,0,52484809098,157140147,KSQ
340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,1833,1,10,0.55,1825,1840,1825,22901,41958125,52017541212,28378364,KSQ
019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,4460,1,5,0.11,4450,4540,4420,132476,591493880,51959000000,11650000,KSQ
245620,KR7245620000,EDGC,KOSDAQ,기술성장기업부,440,2,-48,-9.84,480,486,427,4076518,1820162469,51938072560,118041074,KSQ
096610,KR7096610001,알에프세미,KOSDAQ,중견기업부,2965,0,0,0.0,0,0,0,0,0,51550708615,17386411,KSQ
193250,KR7193250008,와이제이엠게임즈,KOSDAQ,중견기업부,814,2,-6,-0.73,825,825,807,107876,87844854,51545228878,63323377,KSQ
031510,KR7031510001,오스템,KOSDAQ,중견기업부,1839,1,10,0.55,1829,1850,1819,22302,40845491,51492000000,28000000,KSQ
900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),803,2,-6,-0.74,809,810,800,90190,72462143,51425465025,64041675,KSQ
177830,KR7177830007,파버나인,KOSDAQ,우량기업부,3595,3,0,0.0,3595,3610,3560,23913,85989745,51368067035,14288753,KSQ
008370,KR7008370009,원풍,KOSDAQ,우량기업부,4260,1,5,0.12,4290,4290,4255,9996,42584805,51120000000,12000000,KSQ
052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2860,1,55,1.96,2805,2890,2770,83092,234849600,51087762440,17862854,KSQ
429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,11310,2,-140,-1.22,11450,11660,11290,26773,305772810,50965687500,4506250,KSQ
085910,KR7085910008,네오티스,KOSDAQ,중견기업부,3655,1,45,1.25,3650,3680,3625,28949,105881270,50931759790,13934818,KSQ
101240,KR7101240000,씨큐브,KOSDAQ,벤처기업부,5010,2,-30,-0.6,5070,5070,4950,9846,49152065,50792301840,10138184,KSQ
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1466,2,-10,-0.68,1476,1484,1462,49946,73448242,50754705588,34621218,KSQ
049120,KR7049120009,파인디앤씨,KOSDAQ,중견기업부,1448,1,31,2.19,1417,1480,1405,34924,50283047,50636816296,34970177,KSQ
210120,KR7210120002,빅텐츠,KOSDAQ,중견기업부,16070,2,-460,-2.78,16730,16730,15850,15410,248303680,50533882700,3144610,KSQ
221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,12520,1,30,0.24,12410,12520,12410,926,11545500,50515696000,4034800,KSQ
129890,KR7129890000,앱코,KOSDAQ,벤처기업부,997,2,-13,-1.29,997,1008,990,97355,97029257,50491479770,50643410,KSQ
012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,991,1,1,0.1,981,1000,980,55398,54885432,50448997542,50907162,KSQ
312610,KR7312610009,에이에프더블류,KOSDAQ,중견기업부,2490,2,-5,-0.2,2495,2515,2440,10074,25127090,50439651120,20256888,KSQ
007530,KR7007530009,와이엠,KOSDAQ,중견기업부,2625,1,15,0.57,2635,2635,2600,14068,36809840,50332936500,19174452,KSQ
052300,KR7052300001,씨티프라퍼티,KOSDAQ,중견기업부,423,1,2,0.48,420,426,418,343800,145298760,50189554890,118651430,KSQ
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,464,1,2,0.43,456,474,456,58138,26999976,50115732416,108008044,KSQ
195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,3140,2,-30,-0.95,3170,3190,2995,100751,315887430,50013920000,15928000,KSQ
289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,3880,1,60,1.57,3780,4050,3780,692787,2729612825,49912463560,12864037,KSQ
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,5690,1,20,0.35,5630,5700,5610,16149,91373880,49883205800,8766820,KSQ
332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,3745,2,-5,-0.13,3795,3795,3725,23718,88801145,49710103870,13273726,KSQ
040160,KR7040160004,누리플렉스,KOSDAQ,우량기업부,4110,1,25,0.61,4085,4145,4070,21258,87393665,49548248850,12055535,KSQ
005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,4950,2,-50,-1.0,4900,4955,4900,14325,70839240,49500000000,10000000,KSQ
313760,KR7313760001,윌링스,KOSDAQ,중견기업부,8540,2,-200,-2.29,8740,8740,8440,28652,245051330,49437043740,5788881,KSQ
036690,KR7036690006,코맥스,KOSDAQ,중견기업부,3090,1,10,0.32,3165,3165,3085,46187,143845150,49146258420,15904938,KSQ
222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,4450,3,0,0.0,4450,4495,4450,14673,65522580,49090099350,11031483,KSQ
049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,585,1,1,0.17,580,588,579,62888,36731435,48925437795,83633227,KSQ
053950,KR7053950002,경남제약,KOSDAQ,중견기업부,1372,1,43,3.24,1340,1392,1315,599567,823137474,48834147544,35593402,KSQ
391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),9570,2,-90,-0.93,9770,9770,9570,38104,366413340,48807000000,5100000,KSQ
046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,2965,3,0,0.0,2965,2985,2925,75506,223362390,48681270565,16418641,KSQ
038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,4765,1,25,0.53,4700,4785,4700,6033,28658170,48654295225,10210765,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,1855,1,31,1.7,1824,1863,1824,41060,75763166,48644306830,26223346,KSQ
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,6960,2,-120,-1.69,7020,7020,6950,19184,133975950,48614820480,6984888,KSQ
024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,1430,2,-3,-0.21,1420,1445,1420,20862,29934730,48552122190,33952533,KSQ
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,724,2,-15,-2.03,789,800,721,3693064,2825794211,48497787980,66985895,KSQ
356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,10170,1,310,3.14,10040,10240,9930,49866,507472050,48475610100,4766530,KSQ
037760,KR7037760006,쎄니트,KOSDAQ,우량기업부,1431,2,-3,-0.21,1428,1434,1422,4023,5745012,48414909951,33832921,KSQ
368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,5160,2,-60,-1.15,5230,5230,5140,8550,44222470,48226185600,9346160,KSQ
101390,KR7101390003,아이엠,KOSDAQ,중견기업부,5270,2,-190,-3.48,5460,5460,5270,68613,365114190,47713299390,9053757,KSQ
067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,3870,2,-5,-0.13,3875,3950,3830,182036,707935795,47577780000,12294000,KSQ
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,6380,2,-20,-0.31,6410,6520,6350,23050,148108980,47559646200,7454490,KSQ
247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,10930,2,-10,-0.09,10940,11150,10800,18227,199699480,47479045600,4343920,KSQ
138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,2705,3,0,0.0,2715,2715,2690,22975,62166490,47346166820,17503204,KSQ
143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,1060,1,25,2.42,1035,1074,1011,91849,95544276,47275888700,44599895,KSQ
002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,3800,2,-70,-1.81,3870,3870,3790,17115,65505165,47120000000,12400000,KSQ
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),109,2,-1,-0.91,110,111,107,3663609,397265075,47080593450,431932050,KSQ
054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,859,2,-15,-1.72,874,879,851,191583,165192550,47075505556,54802684,KSQ
228340,KR7228340006,동양파일,KOSDAQ,중견기업부,2345,2,-40,-1.68,2380,2380,2340,6322,14873335,46900000000,20000000,KSQ
263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3050,1,30,0.99,3020,3065,3020,26410,80426950,46898032200,15376404,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,4620,1,40,0.87,4580,4635,4575,27867,128440750,46864563900,10143845,KSQ
123010,KR7123010001,아이윈플러스,KOSDAQ,기술성장기업부,1432,1,17,1.2,1424,1434,1405,66136,93840997,46767032144,32658542,KSQ
146060,KR7146060009,율촌,KOSDAQ,중견기업부,2160,2,-10,-0.46,2165,2180,2065,78385,167714125,46707658560,21623916,KSQ
021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2830,1,5,0.18,2825,2845,2820,15557,43957645,46272093290,16350563,KSQ
208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,739,2,-1,-0.14,735,743,734,59615,43918268,46261646826,62600334,KSQ
153460,KR7153460001,네이블,KOSDAQ,벤처기업부,7040,2,-50,-0.71,7210,7210,7030,1842,13097490,45971298560,6530014,KSQ
290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,1189,1,3,0.25,1230,1230,1135,179490,214803155,45953611062,38648958,KSQ
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,1339,2,-16,-1.18,1346,1370,1335,87843,118202354,45877859742,34262778,KSQ
221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,2450,1,5,0.2,2445,2470,2435,12215,29955425,45816374450,18700561,KSQ
214870,KR7214870008,뉴지랩파마,KOSDAQ,투자주의환기종목(소속부없음),1383,0,0,0.0,0,0,0,0,0,45813404598,33126106,KSQ
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1307,1,6,0.46,1305,1308,1288,46455,60437490,45608082601,34895243,KSQ
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,7010,1,100,1.45,6910,7020,6870,8479,59009600,45565000000,6500000,KSQ
032750,KR7032750002,삼진,KOSDAQ,우량기업부,5640,1,70,1.26,5710,5710,5570,31986,179947240,45480204240,8063866,KSQ
331520,KR7331520007,밸로프,KOSDAQ,중견기업부,894,2,-7,-0.78,902,910,891,40187,36136683,45472764660,50864390,KSQ
032960,KR7032960007,동일기연,KOSDAQ,중견기업부,11880,1,40,0.34,11870,12100,11760,26914,320596880,45221089320,3806489,KSQ
080720,KR7080720006,한국유니온제약,KOSDAQ,벤처기업부,5700,1,290,5.36,5440,5800,5350,83863,477045200,45084891000,7909630,KSQ
065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1419,2,-24,-1.66,1414,1465,1401,49808,70931054,45043192128,31742912,KSQ
290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,12390,2,-10,-0.08,12400,12540,12170,18767,232062470,44998943640,3631876,KSQ
448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9630,1,20,0.21,9610,9640,9570,14062,135173020,44914320000,4664000,KSQ
177350,KR7177350006,베셀,KOSDAQ,벤처기업부,562,2,-2,-0.35,564,578,560,1027118,583828057,44897049256,79887988,KSQ
021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,4125,2,-10,-0.24,4125,4180,4090,5860,24163110,44766096375,10852387,KSQ
203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3040,2,-40,-1.3,3080,3090,3015,67287,204251675,44624181280,14679007,KSQ
119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3760,1,50,1.35,3710,3780,3685,189670,709188395,44545592320,11847232,KSQ
232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,3795,2,-55,-1.43,3910,3915,3780,82983,317173180,44429856240,11707472,KSQ
032980,KR7032980005,바이온,KOSDAQ,중견기업부,1094,2,-26,-2.32,1120,1125,1087,167900,184942843,44085618160,40297640,KSQ
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,998,2,-2,-0.2,1000,1003,998,21740,21749471,43912000000,44000000,KSQ
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,4535,1,5,0.11,4600,4600,4500,11419,51965510,43808100000,9660000,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,321,1,1,0.31,320,326,317,109135,34934261,43791606450,136422450,KSQ
380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1519,1,32,2.15,1487,1540,1483,212431,322569947,43742788824,28797096,KSQ
331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,2295,2,-15,-0.65,2305,2330,2275,157783,362928550,43716495690,19048582,KSQ
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6180,2,-50,-0.8,6400,6400,6160,10061,62661810,43697914800,7070860,KSQ
072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,5420,2,-20,-0.37,5430,5500,5400,61303,334054240,43645146200,8052610,KSQ
114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,2175,1,5,0.23,2170,2200,2160,18925,41250320,43500000000,20000000,KSQ
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1960,1,5,0.26,1940,1980,1915,24166,47446088,43389500000,22137500,KSQ
089530,KR7089530000,에이티세미콘,KOSDAQ,관리종목(소속부없음),600,0,0,0.0,0,0,0,0,0,43367041800,72278403,KSQ
121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,1412,1,44,3.22,1351,1443,1351,230688,325642567,43227215100,30614175,KSQ
020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1124,1,3,0.27,1124,1135,1116,114627,128703481,43194100460,38428915,KSQ
291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,3785,1,30,0.8,3755,3890,3750,49594,188856630,42936706920,11343912,KSQ
042940,KR7042940007,상지카일룸,KOSDAQ,중견기업부,407,3,0,0.0,401,411,401,218767,88419599,42919956673,105454439,KSQ
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2580,2,-10,-0.39,2590,2610,2560,51615,133109350,42885585600,16622320,KSQ
039310,KR7039310008,세중,KOSDAQ,투자주의환기종목(소속부없음),2360,1,40,1.72,2295,2365,2260,13465,31320920,42767134120,18121667,KSQ
017510,KR7017510009,세명전기,KOSDAQ,중견기업부,2800,1,35,1.27,2750,2815,2750,15358,42988020,42688800000,15246000,KSQ
018680,KR7018680009,서울제약,KOSDAQ,중견기업부,3660,1,10,0.27,3595,3675,3595,2180,7965685,42673107540,11659319,KSQ
051390,KR7051390003,YW,KOSDAQ,중견기업부,3750,1,20,0.54,3725,3770,3715,49374,184577325,42582630000,11355368,KSQ
019660,KR7019660000,글로본,KOSDAQ,중견기업부,1223,2,-127,-9.41,1359,1412,1220,672143,851496153,42549082358,34790746,KSQ
071850,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,2565,2,-20,-0.77,2645,2645,2500,18171,46087360,42499967220,16569188,KSQ
204630,KR7204630008,스튜디오산타클로스,KOSDAQ,투자주의환기종목(소속부없음),345,2,-1,-0.29,341,351,340,456599,157395734,42392629170,122877186,KSQ
079170,KR7079170007,한창산업,KOSDAQ,벤처기업부,8150,1,60,0.74,8090,8210,8060,14573,118865480,42380000000,5200000,KSQ
435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9780,1,70,0.72,9690,9840,9630,26396,257280560,42073560000,4302000,KSQ
192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,3840,1,45,1.19,3800,3880,3800,34572,133098420,41951965440,10924991,KSQ
320000,KR7320000003,윈텍,KOSDAQ,벤처기업부,2265,1,45,2.03,2225,2320,2205,144661,328359605,41900570220,18499148,KSQ
016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,2190,2,-35,-1.57,2225,2225,2160,12123,26618125,41830957860,19100894,KSQ
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,4365,1,25,0.58,4345,4445,4325,21117,92296425,41820427710,9580854,KSQ
127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1197,2,-1,-0.08,1202,1204,1196,9921,11887000,41780186154,34904082,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1057,2,-14,-1.31,1071,1079,1049,48452,51279728,41622989940,39378420,KSQ
006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,3810,2,-15,-0.39,3800,3875,3785,21845,83323830,41605200000,10920000,KSQ
036000,KR7036000008,예림당,KOSDAQ,중견기업부,1806,3,0,0.0,1839,1839,1804,21740,39394009,41599904262,23034277,KSQ
060240,KR7060240009,룽투코리아,KOSDAQ,중견기업부,1634,2,-6,-0.37,1656,1658,1633,61080,100069769,41551450056,25429284,KSQ
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,6890,1,60,0.88,6830,6930,6830,2843,19577710,41525961100,6026990,KSQ
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4320,1,30,0.7,4360,4365,4200,16977,72680945,41505143040,9607672,KSQ
089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,4405,3,0,0.0,4405,4445,4325,22189,97652075,41422571675,9403535,KSQ
215790,KR7215790007,이노인스트루먼트,KOSDAQ,벤처기업부,1028,2,-5,-0.48,1020,1040,1016,25864,26607100,41411077172,40283149,KSQ
076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,1623,1,13,0.81,1621,1647,1607,40816,66383364,41310540354,25453198,KSQ
238200,KR7238200000,비피도,KOSDAQ,기술성장기업부,5040,1,20,0.4,5080,5080,4990,4458,22429575,41227200000,8180000,KSQ
025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2465,2,-10,-0.4,2475,2475,2455,20321,50096605,41204589970,16715858,KSQ
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,4135,2,-50,-1.19,4185,4190,4100,27083,111815150,41182879840,9959584,KSQ
187790,KR7187790001,나노,KOSDAQ,벤처기업부,1334,1,40,3.09,1295,1369,1290,464605,622808471,41141667220,30840830,KSQ
189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,4235,2,-5,-0.12,4295,4295,4220,14227,60367785,41074333300,9698780,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,벤처기업부,847,1,8,0.95,832,866,830,184372,156755569,40846200626,48224558,KSQ
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,4750,3,0,0.0,4745,4775,4680,17500,82901290,40650690000,8558040,KSQ
083640,KR7083640003,인콘,KOSDAQ,벤처기업부,523,2,-1,-0.19,524,528,522,83952,43984514,40647743573,77720351,KSQ
036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,10660,2,-80,-0.74,10740,10740,10650,14737,157282960,40508000000,3800000,KSQ
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1256,2,-2,-0.16,1237,1263,1237,8180,10232380,40454870752,32209292,KSQ
347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,2580,2,-55,-2.09,2770,2800,2555,2542200,6822155585,40414435800,15664510,KSQ
192410,KR7192410009,휴림네트웍스,KOSDAQ,중견기업부,370,0,0,0.0,0,0,0,0,0,40254653200,108796360,KSQ
184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,742,1,23,3.2,713,753,713,201722,149235747,40206920208,54187224,KSQ
219550,KR7219550001,디와이디,KOSDAQ,중견기업부,768,2,-47,-5.77,761,797,760,1330838,1032404105,40155989760,52286445,KSQ
123750,KR7123750002,알톤스포츠,KOSDAQ,중견기업부,3145,2,-15,-0.47,3160,3170,3090,11102,34832075,40087104065,12746297,KSQ
048470,KR7048470009,대동스틸,KOSDAQ,우량기업부,3990,2,-65,-1.6,4040,4050,3980,59780,238959005,39900000000,10000000,KSQ
317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,412,2,-17,-3.96,442,445,411,1575720,668231595,39800281500,96602625,KSQ
002680,KR7002680007,한탑,KOSDAQ,중견기업부,1231,1,7,0.57,1225,1246,1220,25680,31470431,39781979569,32316799,KSQ
130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,2720,2,-15,-0.55,2735,2785,2705,10932,30029235,39562541440,14545052,KSQ
137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,505,2,-15,-2.88,511,514,491,807202,406032389,39552100960,78320992,KSQ
030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,569,2,-23,-3.89,592,598,564,516044,296190890,39482325637,69388973,KSQ
131760,KR7131760001,파인텍,KOSDAQ,중견기업부,909,2,-20,-2.15,927,945,906,90948,83527460,39479308947,43431583,KSQ
092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1571,2,-24,-1.5,1592,1600,1565,26348,41705556,39406205207,25083517,KSQ
303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,3045,2,-40,-1.3,3060,3090,3035,9110,27849345,39211119675,12877215,KSQ
050120,KR7050120005,ES큐브,KOSDAQ,벤처기업부,2890,2,-110,-3.67,2980,2995,2830,23247,67143890,39200208540,13564086,KSQ
016920,KR7016920001,카스,KOSDAQ,중견기업부,1478,2,-2,-0.14,1484,1484,1468,49729,73411497,39157449164,26493538,KSQ
296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,7540,2,-60,-0.79,7470,7680,7430,17484,132184080,39044020080,5178252,KSQ
101000,KR7101000008,상상인인더스트리,KOSDAQ,관리종목(소속부없음),2075,2,-45,-2.12,2130,2130,2060,21241,44065160,38967354600,18779448,KSQ
008470,KR7008470007,부스타,KOSDAQ,벤처기업부,4630,2,-5,-0.11,4635,4640,4605,741,3433355,38914224000,8404800,KSQ
111870,KR7111870002,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0,0.0,0,0,0,0,0,38800038420,13063986,KSQ
043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,584,1,75,14.73,550,650,537,33444436,20117300002,38765457472,66379208,KSQ
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1592,2,-7,-0.44,1599,1600,1588,7132,11377255,38649843680,24277540,KSQ
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1958,2,-2,-0.1,1958,1969,1950,22972,44894687,38572600000,19700000,KSQ
036180,KR7036180008,지더블유바이텍,KOSDAQ,중견기업부,616,2,-34,-5.23,648,662,595,1629412,1006759503,38532623976,62552961,KSQ
065570,KR7065570004,삼영이엔씨,KOSDAQ,벤처기업부,3125,1,75,2.46,3100,3350,3045,123435,391891690,38509362500,12322996,KSQ
246250,KR7246250005,에스엘에스바이오,KOSDAQ,기술성장기업부,5000,1,5,0.1,5040,5060,4985,2963,14879010,38370515000,7674103,KSQ
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4420,1,30,0.68,4430,4475,4350,106994,471286230,38058794540,8610587,KSQ
012620,KR7012620001,원일특강,KOSDAQ,우량기업부,8640,2,-60,-0.69,8670,8700,8580,11482,99384890,38016000000,4400000,KSQ
093380,KR7093380004,풍강,KOSDAQ,중견기업부,3820,1,60,1.6,3795,3820,3745,24988,94535900,37738975660,9879313,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,909,1,14,1.56,895,910,895,45606,41266946,37711128510,41486390,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,422,2,-1,-0.24,448,448,411,338415,142557689,37545575898,88970559,KSQ
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1918,1,27,1.43,1896,1930,1896,160031,306749438,37409636754,19504503,KSQ
031860,KR7031860000,에스유홀딩스,KOSDAQ,중견기업부,286,4,66,30.0,225,286,222,32082638,8729464092,37266805290,130303515,KSQ
452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),1966,1,10,0.51,1954,1969,1941,102873,201720250,37167230000,18905000,KSQ
