ENER_NO,COMPLEXCODE,ENER_DT,HEAT_AMOUNT,HEAT_USAGE,WATERHOT_AMOUNT,WATERHOT_USAGE,GAS_AMOUNT,GAS_USAGE,ELEC_AMOUNT,ELEC_USAGE,WATER_AMOUNT,WATER_USAGE
28074,A30212012,201512,0,0,0,0,0,0,14256430,0,5343740,0
28075,A30212012,201601,0,0,0,0,0,0,16408630,0,5148520,0
28076,A30212012,201602,0,0,0,0,0,0,16522100,0,5796880,0
28077,A30212012,201603,0,0,0,0,0,0,12659980,97421,5491510,6640
28078,A30212012,201604,0,0,0,0,0,0,12421530,96906,5716840,6719
28079,A30212012,201605,0,0,0,0,0,0,11449090,90038,5723800,6824
28080,A30212012,201606,0,0,0,0,0,0,12094530,92730,6157060,7279
28081,A30212012,201607,0,0,0,0,0,0,12812470,98842,6044830,7127
28082,A30212012,201608,0,0,0,0,0,0,19904770,131531,6359770,7800
28083,A30212012,201609,0,0,0,0,0,0,6300940,102678,6459820,7527
28084,A30212012,201610,0,0,0,0,0,0,11481680,87854,5969140,7135
28085,A30212012,201611,0,0,0,0,0,0,12733750,94300,5965660,7095
28086,A30212012,201612,0,0,0,0,0,0,15017010,106428,5712490,6807
28087,A30212012,201701,0,0,0,0,0,0,16806690,114208,5595910,6616
28088,A30212012,201702,0,0,0,0,0,0,16993970,119173,6287020,6725
28089,A30212012,201703,0,0,0,0,0,0,7635020,91996,5430120,5825
28090,A30212012,201704,0,0,0,0,0,0,10867640,93404,9669020,10580
28091,A30212012,201705,0,0,0,0,0,0,9874790,87538,6161620,6664
28092,A30212012,201706,0,0,0,0,0,0,10125710,88823,6274590,6820
28093,A30212012,201707,0,0,0,0,0,0,12482130,101533,6511220,7115
28094,A30212012,201708,0,0,0,0,0,0,14011050,120304,6990020,7170
28095,A30212012,201709,0,0,0,0,0,0,9897730,90591,6554920,7115
28096,A30212012,201710,0,0,0,0,0,0,9932900,89489,6352570,6744
28097,A30212012,201711,0,0,0,0,0,0,10216446,97094,6643270,6866
28098,A30212012,201712,0,0,0,0,0,0,13999299,109414,6476070,6505
28099,A30212012,201801,0,0,0,0,0,0,15055146,115919,6349720,6575
28100,A30212012,201802,0,0,0,0,0,0,16657880,119926,7065020,6822
28101,A30212012,201803,0,0,0,0,0,0,9362191,92767,6247020,6085
28102,A30212012,201804,0,0,0,0,0,0,9626692,94152,6581020,6593
28103,A30212012,201805,0,0,0,0,0,0,8947790,88928,6480020,6572
28104,A30212012,201806,0,0,0,0,0,0,9113230,90682,7076020,7064
28105,A30212012,201807,0,0,0,0,0,0,11778840,102106,7197020,6900
28106,A30212012,201808,0,0,0,0,0,0,14567440,149033,7452020,7321
28107,A30212012,201809,0,0,0,0,0,0,9337980,98417,7091020,6866
28108,A30212012,201810,0,0,0,0,0,0,9540390,86895,6982020,6704
28109,A30212012,201811,0,0,0,0,0,0,9917310,95392,6774020,6527
28110,A30212012,201812,0,0,0,0,0,0,13306211,109431,6772020,6442
28111,A30212012,201901,0,0,0,0,0,0,14864238,115284,6658020,6422
28112,A30212012,201902,0,0,0,0,0,0,14239306,114842,6923020,6533
28113,A30212012,201903,0,0,0,0,0,0,9695810,87060,5938020,5764
28114,A30212012,201904,0,0,0,0,0,0,9482450,92859,6503020,6271
28115,A30212012,201905,0,0,0,0,0,0,9563090,88192,6716020,6413
28116,A30212012,201906,0,0,0,0,0,0,8861270,88109,7118020,6828
28117,A30212012,201907,0,0,0,0,0,0,9201420,91365,6997020,6696
28118,A30212012,201908,0,0,0,0,0,0,13477810,134203,7564020,7251
28119,A30212012,201909,0,0,0,0,0,0,9134740,98744,7508020,7142
28120,A30212012,201910,0,0,0,0,0,0,8428774,84221,6597020,6341
28121,A30212012,201911,0,0,0,0,0,0,9378791,90147,6905020,6634
28122,A30212012,201912,0,0,0,0,0,0,12502532,104524,6409020,6079
28123,A30212012,202001,0,0,0,0,0,0,14045355,113644,6582020,6168
28124,A30212012,202002,0,0,0,0,0,0,13995988,110427,6582020,6374
28125,A30212012,202003,0,0,0,0,0,0,12720770,134935,6522020,6758
28126,A30212012,202004,0,0,0,0,0,0,10913740,135075,7005820,7242
28127,A30212012,202005,0,0,0,0,0,0,9965110,114549,6122820,7251
28128,A30212012,202006,0,0,0,0,0,0,10557130,121860,8337820,8906
28129,A30212012,202007,0,0,0,0,0,0,10230420,120838,7145820,7384
28130,A30212012,202008,0,0,0,0,0,0,13207860,150581,7592820,7829
28131,A30212012,202009,0,0,0,0,0,0,12947450,138242,7566820,7803
28132,A30212012,202010,0,0,0,0,0,0,8604640,112579,7261820,7803
28133,A30212012,202011,0,0,0,0,0,0,10605810,123180,7237820,7474
28134,A30212012,202012,0,0,0,0,0,0,14032900,143425,6856820,7474
28135,A30212012,202101,0,0,0,0,0,0,15471700,154054,6965820,7474
28136,A30212012,202102,0,0,0,0,0,0,14310980,113551,6939820,7474
28137,A30212012,202103,0,0,0,0,0,0,10160190,123185,5836820,6052
28138,A30212012,202104,0,0,0,0,0,0,9734930,118234,6674820,6911
28139,A30212012,202105,0,0,0,0,0,0,9159460,108859,6592820,6849
28140,A30212012,202106,0,0,0,0,0,0,9707170,118519,6914820,7242
28141,A30212012,202107,0,0,0,0,0,0,11921740,138535,7074820,7351
28142,A30212012,202108,0,0,0,0,0,0,14212170,164124,7384820,8256
28143,A30212012,202109,0,0,0,0,0,0,10446530,120974,7038820,7335
28144,A30212012,202110,0,0,0,0,0,0,9872360,109782,6860820,7167
28145,A30212012,202111,0,0,0,0,0,0,10650310,122575,6835820,7142
28146,A30212012,202112,0,0,0,0,0,0,12900440,136974,6327820,6634
28147,A30212012,202201,0,0,0,0,0,0,15469010,149357,6487820,6634
28148,A30212012,202202,0,0,0,0,0,0,15193000,147838,6471820,6735
28149,A30212012,202203,0,0,0,0,0,0,11057300,122076,5719820,5537
28150,A30212012,202204,0,0,0,0,0,0,10873220,116617,6447820,6221
28151,A30212012,202205,0,0,0,0,0,0,10097780,106222,6161820,6458
28152,A30212012,202206,0,0,0,0,0,0,10671470,192547,6506820,6833
28153,A30212012,202207,0,0,0,0,0,0,15479640,142502,6627820,6964
28154,A30212012,202208,0,0,0,0,0,0,16030310,155841,6622820,6964
28155,A30212012,202209,0,0,0,0,0,0,12604890,116102,6713820,7000
28156,A30212012,202210,0,0,0,0,0,0,11872570,102357,6050820,7060
28157,A30212012,202211,0,0,0,0,0,0,12910270,91809,6260820,6577
28158,A30212012,202212,0,0,0,0,0,0,15614410,129651,5835820,6105
28159,A30212012,202301,0,0,0,0,0,0,19459240,142079,5872820,6133
28160,A30212012,202302,0,0,0,0,0,0,19596330,139715,5981820,6133
28161,A30212012,202303,0,0,0,0,0,0,14919560,114109,5092820,5333
28162,A30212012,202304,0,0,0,0,0,0,14233820,111825,5763820,6051
28163,A30212012,202305,0,0,0,0,0,0,13640170,106919,5804820,6101
28164,A30212012,202306,0,0,0,0,0,0,14971760,112799,6585720,6329
28165,A30212012,202307,0,0,0,0,0,0,17671150,134284,6884920,6171
28166,A30212012,202308,0,0,0,0,0,0,22079610,7061,7020220,6714
28167,A30212012,202309,0,0,0,0,0,0,18171550,130442,6948720,6649
28168,A30212012,202310,0,0,0,0,0,0,14275780,132094,6512020,62313
28169,A30212012,202311,0,0,0,0,0,0,15626030,115220,6692420,6436
28170,A30212012,202312,0,0,0,0,0,0,18322580,133216,6341520,6067
28171,A30212013,201401,127853158,76121,44827200,6792,0,0,53894510,282962,15545730,21205
28172,A30212013,201402,99645496,59824,20298300,6151,0,0,53620800,283176,15904570,20440
28173,A30212013,201403,58578980,43021,21169500,6415,0,0,41307500,243821,14181840,18998
28174,A30212013,201404,31438084,13984,18529500,5615,0,0,41997642,261199,15457050,19895
28175,A30212013,201405,16782760,4089,34141800,5173,0,0,38549974,245874,15196650,19658
28176,A30212013,201406,7440150,0,13077900,3963,0,0,43530180,258374,15986250,20657
28177,A30212013,201407,6645488,0,9381900,2843,0,0,47158480,270731,16281090,21162
28178,A30212013,201408,6518730,0,20493000,3105,0,0,50275110,290236,17236350,23864
28179,A30212013,201409,7313760,0,12322200,3734,0,0,43627240,259760,17358350,24103
28180,A30212013,201410,21613530,10170,14833500,4495,0,0,39780590,241846,16182270,23180
28181,A30212013,201411,111827590,84957,33085800,10026,0,0,77051910,500442,31147220,42967
28182,A30212013,201412,135941260,86030,19856100,6017,0,0,44752108,266080,15538540,21728
28183,A30212013,201501,127319720,77290,20667900,6263,0,0,48113930,277505,14928690,20530
28184,A30212013,201502,102134900,60436,19961700,6049,0,0,47896160,276715,15180060,19805
28185,A30212013,201503,76615300,40815,21054000,6380,0,0,36342700,240226,16005570,19382
28186,A30212013,201504,41314940,19365,18958500,5745,0,0,42506410,258777,13653570,20074
28187,A30212013,201505,17588990,2085,16863000,5110,0,0,36865580,239762,14945490,19349
28188,A30212013,201506,6997460,0,14510100,4397,0,0,40797576,256270,16793490,21043
28189,A30212013,201507,3229270,0,12645600,3832,0,0,38017300,254948,16676370,22010
28190,A30212013,201508,703500,0,10774500,3265,0,0,60110960,337931,17005770,22454
28191,A30212013,201509,4561690,312,13724700,4159,0,0,37163460,249793,17386410,24158
28192,A30212013,201510,17166370,7695,15328500,4645,0,0,35550820,238665,15803950,22330
28193,A30212013,201511,54934280,32977,16981800,5146,0,0,43459620,261331,16351850,21255
28194,A30212013,201512,105363420,56162,19417200,5884,0,0,43996780,262710,14679290,21080
28195,A30212013,201601,128926050,66491,21126600,6402,0,0,46584230,273770,15081910,20894
28196,A30212013,201602,99305260,54528,20512800,6216,0,0,47155960,275612,16458980,20160
28197,A30212013,201603,59627530,39302,20522700,6219,0,0,38190190,245169,15430640,19575
28198,A30212013,201604,20080750,8516,18763800,5686,0,0,40275060,251884,16485080,19476
28199,A30212013,201605,8059720,2293,17272200,5234,0,0,34621780,236610,15489800,19365
28200,A30212013,201606,2728400,0,13899600,4212,0,0,39043260,249722,16933130,20307
28201,A30212013,201607,514100,0,13061400,3958,0,0,43986070,265881,16843520,21268
28202,A30212013,201608,131380,0,10002300,3031,0,0,92101020,402678,18998110,22106
28203,A30212013,201609,1092700,0,12437700,3769,0,0,8646110,262086,16823080,23591
28204,A30212013,201610,11506700,8541,14767500,4475,0,0,34152200,231216,16545110,22324
28205,A30212013,201611,47822600,45866,17899200,5436,0,0,41022820,253049,17542750,21933
28206,A30212013,201612,76603440,66901,20349200,6174,0,0,38805110,255626,16395470,21143
28207,A30212013,201701,94396530,75107,21850840,6636,0,0,40459950,263810,15524600,20856
28208,A30212013,201702,76599680,58797,19611900,5948,0,0,40336100,267291,18311970,19937
28209,A30212013,201703,54010490,39792,20443500,6195,0,0,29561010,229400,16007270,18542
28210,A30212013,201704,23855850,11086,17724300,5371,0,0,35021900,245285,27934520,27791
28211,A30212013,201705,4876720,2097,17308500,5245,0,0,31787710,231299,19299850,21397
28212,A30212013,201706,5715920,0,13002000,3940,0,0,32696530,233333,17175770,20479
28213,A30212013,201707,4327010,0,10144200,3074,0,0,43519250,286618,18738520,21443
28214,A30212013,201708,4589210,0,9372000,2840,0,0,50981000,337825,18103920,22567
28215,A30212013,201709,5032750,0,11114400,3368,0,0,34579640,243752,18607420,21405
28216,A30212013,201710,13236630,10424,14378100,4376,0,0,32141100,230284,17048470,21200
28217,A30212013,201711,50179900,45304,16846500,5133,0,0,35543560,245647,17790420,20495
28218,A30212013,201712,89775060,73841,19497970,5920,0,0,35694060,247215,16572520,19122
28219,A30212013,201801,101993380,79218,21166200,6414,0,0,38852140,265468,17133970,19944
28220,A30212013,201802,82846400,62388,20182800,6116,0,0,39138150,266467,18521270,19402
28221,A30212013,201803,45724570,33888,20275200,6144,0,0,30844570,227580,16106270,18297
28222,A30212013,201804,21390480,13553,19295100,5847,0,0,33450870,238055,18088270,19416
28223,A30212013,201805,9111110,2413,17839800,5406,0,0,30887060,227758,18216270,19707
28224,A30212013,201806,3821250,0,14424300,4371,0,0,32137600,232765,18881270,20609
28225,A30212013,201807,3263940,0,12153900,3683,0,0,44854960,290234,19162270,21194
28226,A30212013,201808,2592570,0,9751500,2955,0,0,63051930,456929,20579940,22762
28227,A30212013,201809,2307860,0,12787500,3875,0,0,34560270,253043,18607270,21565
28228,A30212013,201810,16866940,14489,15866400,4808,0,0,30313520,223603,18401270,20741
28229,A30212013,201811,41510900,36780,17519700,5309,0,0,34676730,243523,18620270,19934
28230,A30212013,201812,83668360,65111,20060700,6079,0,0,36020980,249774,17663270,19372
28231,A30212013,201901,88294575,65306,21143100,6419,0,0,38973415,264451,17871270,19517
28232,A30212013,201902,70270593,51215,19862700,6032,0,0,38248617,260890,18331270,19188
28233,A30212013,201903,47669842,34590,20588700,6250,0,0,30143468,223359,16005270,17903
28234,A30212013,201904,26983458,17676,19094000,5798,0,0,33979982,241193,18227270,18987
28235,A30212013,201905,9920620,2252,17813400,5398,0,0,36963310,296933,17711270,19504
28236,A30212013,201906,4682760,0,15467100,4687,0,0,27465330,224820,18384270,19942
28237,A30212013,201907,3806880,0,13704900,4153,0,0,29994620,284585,18702270,20803
28238,A30212013,201908,4033090,0,11375100,3447,0,0,47649690,359643,20079300,22429
28239,A30212013,201909,7127320,0,8547000,2590,0,0,33109570,240165,19432270,20793
28240,A30212013,201910,12043781,6793,14087700,4269,0,0,32117829,232407,18076270,20230
28241,A30212013,201911,37799435,34021,20205900,6123,0,0,33611255,235223,18534270,21210
28242,A30212013,201912,77449917,61676,21255300,6441,0,0,37291233,255517,17663270,19974
28243,A30212013,202001,82470712,59728,19750500,5985,0,0,38343528,251192,19724680,19265
28244,A30212013,202002,67907634,51990,21314700,6459,0,0,35399336,244312,19653270,20272
28245,A30212013,202003,46995147,36279,22931500,6955,0,0,38709403,266295,16920270,20410
28246,A30212013,202004,30683340,22587,21829500,6620,0,0,34853250,256053,18818270,21377
28247,A30212013,202005,11518956,1985,19638300,5956,0,0,34092274,244517,18276270,20840
28248,A30212013,202006,6190090,0,16321800,4949,0,0,35270640,253189,21509700,21855
28249,A30212013,202007,5587540,0,12221976,4477,0,0,30507444,263361,21113790,21671
28250,A30212013,202008,5587540,0,10404030,3813,0,0,59135220,386189,20076750,22602
28251,A30212013,202009,5587540,0,11229300,4161,0,0,34110090,249649,22459260,23176
28252,A30212013,202010,19386159,13555,12944490,5220,0,0,34443381,243490,18868270,21866
28253,A30212013,202011,39907994,36711,18473400,5598,0,0,35578666,247041,18050270,20981
28254,A30212013,202012,85858785,68276,21656550,6572,0,0,40265975,275609,18030270,20601
28255,A30212013,202101,98595118,71751,23453050,7118,0,0,41567692,281551,18983270,20495
28256,A30212013,202102,63841370,47392,21393900,6494,0,0,33684520,244147,18807270,19912
28257,A30212013,202103,40542374,30765,22419830,6798,0,0,36592976,259242,15718270,18974
28258,A30212013,202104,19004934,11677,20608500,6247,0,0,32915336,240450,19292270,20298
28259,A30212013,202105,11203450,4030,19107000,5793,0,0,33995920,244795,18965270,20466
28260,A30212013,202106,5587540,0,13058930,4706,0,0,34237450,247326,19165270,21211
28261,A30212013,202107,5587540,0,9063700,3860,0,0,59320800,384444,18436270,21462
28262,A30212013,202108,5587540,0,7029940,3669,0,0,43805350,352186,21334310,22706
28263,A30212013,202109,5587540,0,9345170,4350,0,0,34872460,245023,20255550,22529
28264,A30212013,202110,19473073,12669,10980140,4836,0,0,35787767,247531,19163270,21157
28265,A30212013,202111,38976602,37218,18628500,5647,0,0,36301988,249812,20527160,20586
28266,A30212013,202112,79215290,65663,21209100,6429,0,0,40478770,269466,18042270,19607
28267,A30212013,202201,94197193,71838,22278300,6751,0,0,41311047,272712,17849270,19509
28268,A30212013,202202,80159531,58165,20786700,6299,0,0,35280079,245025,19455270,19281
28269,A30212013,202203,47386802,36342,21704100,6577,0,0,37466978,257311,17417270,18475
28270,A30212013,202204,21228749,11354,20116800,6100,0,0,34618721,233475,17312270,19454
28271,A30212013,202205,10065560,2662,18734100,5681,0,0,34419280,230879,18144270,19231
28272,A30212013,202206,5587540,0,12498060,4567,0,0,41912600,255459,21046740,20120
28273,A30212013,202207,5587540,0,9126610,3522,0,0,55398520,366034,19183270,20642
28274,A30212013,202208,5587540,0,8255680,3307,0,0,53079120,364433,18872270,21551
28275,A30212013,202209,5587540,0,10429390,4045,0,0,38182700,241216,20330050,21062
28276,A30212013,202210,21551696,10307,15490200,4701,0,0,39521114,233089,17939270,19502
28277,A30212013,202211,45123957,27933,17150100,5197,0,0,39597883,236004,17939270,19373
28278,A30212013,202212,131663775,74810,20087100,6092,0,0,45789855,260166,15805270,18733
28279,A30212013,202301,123379415,68468,21506100,6522,0,0,50991815,265059,18374270,18946
28280,A30212013,202302,85085599,42856,19143300,5824,0,0,42367421,229768,16992270,18048
28281,A30212013,202303,46232914,18609,19889100,6045,0,0,44294676,238172,15862270,17281
28282,A30212013,202304,28083359,9472,18044400,5468,0,0,40889641,223995,17790270,18320
28283,A30212013,202305,15556433,1869,16929000,5147,0,0,42933417,229078,18012270,18676
28284,A30212013,202306,5587540,0,15535380,3968,0,0,47205190,240565,19339670,19500
28285,A30212013,202307,5587540,0,15185560,3396,0,0,61614150,332086,19817070,20041
28286,A30212013,202308,5587540,0,13323340,3039,0,0,81130790,403138,21222870,20714
28287,A30212013,202309,5587540,0,14329490,3251,0,0,49720203,256904,19172470,20001
28288,A30212013,202310,15946659,4735,20016000,4459,0,0,44023080,229492,20165770,22055
28289,A30212013,202311,63536972,31068,22455000,5026,0,0,45886049,234708,20035970,19207
28290,A30212013,202312,-78380,53178,0,5823,0,0,51977008,256434,18235270,18105
28291,A30212014,201401,84811260,42681,13817600,4318,0,0,31529290,164819,10650750,11879
28292,A30212014,201402,63909670,29700,14467200,4521,0,0,31333180,171793,11043250,12231
28293,A30212014,201403,45192830,21697,12675200,3961,0,0,24560080,153422,10013180,11338
28294,A30212014,201404,16886920,6777,13712000,4285,0,0,27152600,158230,9458400,10801
28295,A30212014,201405,8590170,1557,11740800,3669,0,0,24786700,152460,9985990,11274
28296,A30212014,201406,3607280,0,8820850,3080,0,0,26599410,158006,9293300,10632
28297,A30212014,201407,3607280,0,6743500,2512,0,0,28159630,165485,10458590,11692
28298,A30212014,201408,3607280,0,6836400,1899,0,0,31391640,179118,11038710,12166
28299,A30212014,201409,3607280,0,8229600,0,0,0,27771720,0,12032960,0
28300,A30212014,201410,13256370,5008,7856000,2455,0,0,24270602,146613,12264860,13228
28301,A30212014,201411,39367340,21750,10809600,3378,0,0,28299818,164243,10891030,12038
28302,A30212014,201412,88278950,53659,11513600,3598,0,0,29863326,173026,10779090,11916
28303,A30212014,201501,82816750,40792,13347200,4171,0,0,32211538,170949,10391140,11601
28304,A30212014,201502,66000290,30323,13369600,4178,0,0,31653210,182844,10383130,11562
28305,A30212014,201503,49869490,18244,12473600,3898,0,0,23985316,142168,9698430,10956
28306,A30212014,201504,25554290,7339,13068800,4084,0,0,27163815,155317,8562910,10754
28307,A30212014,201505,3607280,0,12413400,3651,0,0,23823614,155501,9730810,11184
